species	ERR2162200	ERR2162201	ERR2162202	ERR2162203	ERR2162204	ERR2162205	ERR2162206	ERR2162207	ERR2162208	ERR2162209	ERR2162210	ERR2162211	ERR2162212	ERR2162213	ERR2162214	ERR2162215	ERR2162216	ERR2162217	ERR2162218	ERR2162219	ERR2162220	ERR2162221	ERR2162222	ERR2162223	ERR2162224	SRR5930493	SRR5930494	SRR5930495	SRR5930496	SRR5930497	SRR5930498	SRR5930499	SRR5930500	SRR5930501	SRR5930502	SRR5930503	SRR5930504	SRR5930505	SRR5930506	SRR5930507	SRR5930508	SRR5930509	SRR5930510	SRR5930511	SRR5930512	SRR5930513	SRR5930514	SRR5930515	SRR5930516	SRR5930517	SRR5930518	SRR5930519	SRR5930520	SRR5930521	SRR5930522	SRR5930523	SRR5930524	SRR5930525	SRR5930526	SRR5930527	SRR5930528	SRR5930529	SRR5930530	SRR5930531	SRR5930532	SRR5930533	SRR5930534	SRR5930535	SRR5930536	SRR6000869	SRR6000870	SRR6000871	SRR6000873	SRR6000874	SRR6000877	SRR6000878	SRR6000890	SRR6000891	SRR6000892	SRR6000893	SRR6000894	SRR6000895	SRR6000896	SRR6000899	SRR6000900	SRR6000901	SRR6000902	SRR6000903	SRR6000905	SRR6000906	SRR6000907	SRR6000908	SRR6000909	SRR6000910	SRR6000911	SRR6000912	SRR6000920	SRR6000921	SRR6000931	SRR6000932	SRR6000940	SRR6000942	SRR6000943	SRR6000944	SRR6000945	SRR6000946	SRR6000947	SRR6000949
s__Lachnospiraceae_bacterium_3_1_57FAA_CT1	0	0	0.0131797955638311	0	0	0	0	0.00539908936694926	0	0	0	0	0.0588356641166877	0	0	0	0	0	0.421006334115324	0.00084	0	0	0	0	0.104196606064825	0	0.0188499905750047	0	0.179793817074278	0.0280591784484695	0.0650187709191643	0.114226202482795	0.117376608303047	0.019814813884437	0	0.0085333006807033	0.125160450577622	0.1649527539764	0.0177071528355412	0.327230052958482	0.322433418975279	0.0543180472747903	0.17506223857199	0.147994068234508	0	0	0.093601001999781	0.0251311007422125	0.00792013939445334	1.10592011059201	0.00270036833024024	0	0.0178546268868651	0.00168004250507538	2.04357184358329	0.0390619960679991	0.0661589743938562	0.0453706261146404	0.00300009960330683	0.011641131249701	0.0339776925495932	0.00176013852290175	0.0251407768500047	0.00953123715458267	3.84741281997939	0.0845400084540008	0.246222861856258	0.0595931091025396	0.064370804635058	0.040600767354503	0.00954184715743066	0	0.341715944011342	0.00544999891000022	0	0	0	0.00582	0.000470013912411807	0	0	0.00141999957400013	0.00470449891230984	0.00800050803226005	0	0.0344109738305594	0.0208046687163452	0	0	0.00065001625040626	0.019501552323565	0.122009987799001	0.0676371260184715	0.0487162559435938	0.000811477538301739	0.0253600025360003	0.052894437843335	0.01087	0.00262348608831415	0.0549453738316728	0.14445726620049	0.0541044620912668	0.0356199893140032	0.00410009102202069	0	0	0.00622144120209137	0.0032118448837012
s__Lachnospiraceae_bacterium_4_1_37FAA	0	0	0.104546347928763	0	0	0	0.0272599918220025	0.00872468801226865	0.00221999977800002	0	0	0	0	0	0	0.000450000090000018	0	0	0	0	0	0	0	0	0	0	0	0.000340020095187625	0.0158226565429687	0.00161110118766177	0	0.0201610947474448	0.018021014583121	0.000924423365805379	0	0	0.0427701539725543	0	0	0.0620875995221815	0	0.00164722636386806	0	0	0	0	0	0.00169007402524231	0	0	0.00616084033862218	0.2128841588898	0	0	0	0	0	0	0.000370012284407842	0	0	0.0236218590403065	0	0	0.037030616788623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0353303694634375	0.000649999805000059	0	0	0	0	0	0	0.00120000072000043	0	0	0	0	0	0	0.00482000048200005	0	0	0	0	0.00227011418674359	0.00783211039461053	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_5_1_57FAA	0.0108095567291042	0	0	0	0	0	0	0	0	0.00459135395920572	0	0	0	0	0	0	0	0	0	0	0.00296058886112448	0	0	0.032007268850756	0.0423126826240784	0	0.00993999503000248	1.03300105036208	0.677451893769827	0.00887606679165209	0.0815935560596344	0.63138428416663	0.624305148379854	0.000261250081640651	0.325637888185075	0	0.120430433549561	0.00370298015843151	0.373588766550083	0.12860574134274	0.0153835221159399	0.0355214764969094	0.0664198196741908	0.011072548900757	0	0.000460044854373301	0	0	0	0.605440060544006	0.185615317929365	0.117989566423046	0	0.00243006148055546	0.83261039715606	0	0	0.0076701058474607	0.00011000365212125	0.0440721417819719	2.35719366864658	0.294733195502486	0.00356011000739923	0.0079110268512853	1.27525655368617	0.0493400049340005	0.00688371445231847	0.0123630925149734	0.229152864410805	0.0241304560656196	0	0	0.120326185587757	0	0.0470400094080019	0	0.00943864109300871	0	0	0	0	0.00088999973300008	0.00171163683830847	0	0	0.154574374454797	0	0	0	0	0.0150111948911133	0.0307199969280003	0.0384811222880239	0	0	0.00436000043600005	0.0286724056148311	0	0	0	0.0556027968206801	0.144254893395035	0.0370599888820033	0	0.0575071899366416	0.0423912759774069	0	0
s__Lachnospiraceae_bacterium_5_1_63FAA	0	0	0	0.0172551735727252	0	0.00513010311507261	0.191609942517017	0.0234695109216366	0.0245299975470002	0.00146361938437562	0.000562041503352628	0	0.212012479843708	0.0183329008623368	0	0.0074100014820003	0	0.0784999764500071	0.000662448874755308	0.02743	0	0.0235070115551246	0.0166300049890015	0	0	0.333063483715938	0.354409822795089	0.00133007860764571	1.98673919268023	0.196944611642057	1.50957581453766	0.00331017974276003	0.000190010697602275	0.421225564325297	0.884462183308868	0.117615493672953	1.28370462133664	0.395988691699079	0.0016380623792243	1.14368998765449	0.086636153178644	0.0870705665710871	1.74084946948169	0.370615315645662	0.0339907783888251	0.421791124634652	0.00785448906146891	0.000270011826518001	0.0193203400379847	0.0202200020220002	0.00642087580746013	0.00220287425802618	0.0695058694457265	0.569564409979573	0.114712764918762	1.73445863083604	0.207309456352082	0.382705281332883	0.294269769756356	0.0710779647498939	0.00287064991514079	1.48681701249888	0.339580493037235	0.221158706400091	0.335547299422808	0.0919200091920009	0.460398430993364	0.0940596091260645	0.986762334529182	0.0890416828878066	0.0030237542933306	0	0	0.00580999883800023	0	0.190070731453042	0.0040709793851635	0	0.353590466277802	0.496694818306763	0.00595174683769686	0.168809949357015	0	0.0622739543961042	0	0.0289808201572104	0.0636868418636793	0	0.535680321408193	0.0133003325083127	0.0576945924895622	1.36758986324101	0.556955712990861	0.117442586132086	0.00304554532893492	0.00329000032900003	0.0100808457829612	0.15863	0.00688915430824479	0.0433779267092153	0.00580029175467526	0.166959897362831	0.207119937864019	0.335167440717184	0.00484950986629194	0.163914933839509	0.107209885765332	0.162853543075142
s__Lachnospiraceae_bacterium_6_1_63FAA	0	0	0.185228746627501	0	0	0	0.00962999711100087	0	0	0	0	0	0	0	0.00285050282869898	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000520416280983159	0	0	0.000420022807238433	0	0	0.000941236785135669	0	0.000210000756002722	0	0	0	0	0.0160983533597658	0	0.00980225647944157	0	0	0	0	0	0	0	0.00288687174453659	0	0.000810020493518486	0	0	0	0	0	0	0.012982939337466	0.0306424115577896	0	0	0.0329795187899885	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000220006512192761	0	0	0	0	0.0498531656760204	0.576092515769734	0.0974527579130489	0	0	0	0	0.00267021254891889	0.00211999978800002	0	0	0	0	0	0	0	0	0	0	0.00244999926500022	0	0	0	0	0
s__Lachnospiraceae_bacterium_7_1_58FAA	0.197624720014965	0.0819998770755057	0.0180708527768727	0.0472889899073759	0.00811000162200032	0.0431108665284172	0	0.335354569417614	0.107939989206001	0.10931031347419	0.04748247057788	0.40593455616805	0.0739722667027357	0.148224305443741	0.0687921349326021	0.230130046026009	0.0889467976634963	0.216419935074019	0.0857770921766494	0.23115	0.130655987475909	0.0139237693177263	0.0825300247590074	0.42500651898046	1.01738450217744	0.0195905895254162	0.140079929960035	0.18613100034212	0.204863870610101	0.109865092790923	0.0379909679924594	0.125306804159466	0.12233688756677	0.0460804951693855	0.0106840388270187	0.0403956250277607	0.325361171300217	0.104303943813981	0.156691218508376	0.279044155004573	0.178256687628425	0.255582834163111	0.0405721067166442	0.0934315079331262	0.0128902951877598	0.0675565867672098	0.194011906280478	0.327634350384547	0.0346706102027396	0.173640017364002	0.305411658150171	0.078830710320325	0.0131982042831678	0.150733813565483	0.3408170565987	0.0625731974903918	0.0558060051622805	0.119471648708752	0.0439014575283899	0.106682009337328	0.467355809355238	0.043283406404084	0.0697321547235809	0.059277694244713	0.164975930099087	0.100640010064001	0.0280651439516763	0.142320717639981	0.249713121414018	0.134312538506978	0.740689640257343	0.0262246936958778	0.0446988828686821	0.0299699940060012	0.0232200046440009	0.00224544295371982	0.217219418551564	0.05865	0.0401011869951351	0.123458654451677	0.0643688922698812	0.0798299760510072	0.0767333801314196	0.471369931990681	0.0663625441916716	0.0478613544763317	0.146331051052539	0.0564572942824213	0.0481600288960174	0.102462561564039	0.025121999711177	0.106229989377001	0.0831156221650064	0.100030310999683	0.00882607050918312	1.14333011433301	0.218598340400759	0.12838	0.348102558679974	0.238823754733297	0.16265818170654	0.212806149789314	0.00144999956500013	0.0546112123689146	0.0878140634350749	0.0194305848606043	0.0323326413987476	0.0424743972938056
s__Lachnospiraceae_bacterium_8_1_57FAA	0.0268036971486491	0.123185608353724	0	0.100957286585399	0.0427500085500017	0	0	0	0	0	0.0300591839739486	0	0	0	0	0	0	0	0	0.25776	0	0.0604265525178215	0.0271500081450024	0	0.0716245409958991	0	0	0.109176452328333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0991169480980617	0	0.173009948097016	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0696700069670007	0	0	0	0	0	0	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_9_1_43BFAA	0	0	0.0809329651543244	0	0	0	0.00345999896200031	0	0.000909999909000009	0	0	0.000600125006038758	0	0	0	0	0	0	0	0	0.00186037002759849	0	0	0	0.0850253906097647	0	0	0.000290017140012975	0.0246096852872613	0.00050034198374589	0.000550158830854468	0.000900048872653785	0	0	0.107691506639725	0	0.0171100615962217	0	0	0.0016702044330226	0	0.0897283612563466	0	0.00961221273137076	0	0	0.00891916404934066	0	0	0	0.000240032740465799	0.0998435154573876	0	0.00117002960174892	0	0	0	0	0.0754625053551778	0.000300287134558064	0.00030006793538057	0.0332526169809564	0.000120003708114581	0	0.00631165544538633	0.00163000016300002	0.0026314199141857	0	0	0	0.00377468665094581	0	0	0	0	0	0	0	0.000710021016622092	0	0.00466136811154074	0	0.000470449891230984	0.00568036070290464	0.00349171233572944	0	0	0	0.000940000564000339	0	0	0	0	0	0	0.00118000011800001	0	0	0	0	0.00134006740539049	0	0	0	0	0	0	0
s__Lachnospiraceae_bacterium_ICM7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00310042289768324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_acidophilus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0208680717701607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.221428608576228	0	0	0.00318025314815059	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0134169464307728	0
s__Lactobacillus_animalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00991260368202197	0.0116799941600029	0	0	0	0	0	0.00565031811290976	0	0.0105538677822659	0	0	0	0	0	0	0	0.00299089248231672	0.00259059635528099	0.0133703061800115	0.004320421241071	0.00917026664081984	0.00729031931598604	0	9.13134091313409	0	0	0	0	0	2.91579899732876	0.0084624270240705	0.00670009246127597	0.00501016633752241	0.121736404349839	0	0	0	0	0	0	0	0	0	0	0.188073512072589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252175090259937	0	0	0	0	0	0	0.00485014598939428	0	0
s__Lactobacillus_casei_paracasei	0	0.00143612766954039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000600480324211337	0	0.00110031766170894	0	0	0	0	0.0307118793549345	0.00362001303204692	0	0.171152394972817	0	0.016354375496061	0.0053054836873051	0	0.00173039833769734	0	0	0.00269181978065686	0	0	0.0163300016330002	0.0158621635991149	0	0	0	0.646641067790072	0	0	0	0	0.000170162709582903	0	0	0	0	0.00794552369897925	0	0.00541292081207019	0.02162289864967	0	0	0.0095618720203004	0	0	0	0	0.00513244103707387	0	0	0	0.0325422812139131	0	0	0	0.0137008700052453	0	0	0.189179432101255	0	0	0	0	0	0	0.00507523687614958	0	0	0	0	0.0174932450239879	0	0	0.0533841514202599	0.0272099918370024	0	0	0	0.0508608055174338	0
s__Lactobacillus_crispatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0180622108146037	0.322843779682341	0	0	0	0	0	0	0	0	0.0257500025750003	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.882982691404029	0	0	0.311009358911087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000459999862000041	0	0	0	0	0
s__Lactobacillus_curvatus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0244970723047744	0	0	0	0	0	0	0	0	0	0.00373328155448639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000503589530216994	0	0.00172092861307962	0.00489518399985585	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00882044366831651	0	0	0	0	0	0	0
s__Lactobacillus_delbrueckii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00727271126676025	0	0	0	0	0	0	0	0	0	0	0	0.119964732969911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0778569952178549	0	0	0	0	0	0.0107058764555865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_fermentum	0	0.717129849642454	0	0	0	0	0	0	0	0	0.193924391567491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101859406810746	0.0646735117716892	0.0521829378994037	0.0333696738895616	0.0067588811698572	0.005061957965341	0	0	0	0.00216026441636456	0.65239345384593	0.0058612962640704	0	0	0.121452781268691	0	0	0	0.00206003625663812	0.0510900051090005	0	0.0116983687766413	0.0263463395060807	0	0	0	0	0	0	0	0	0.00358028176817516	0.0102203158077585	0.00187024275750993	6.52934041298146	0	0.0214515752700157	0.5663497644005	0.000660008250103126	0	0	0	0.00274607486682038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.259960692871152	0	0	0	0	0	0	0	0	0	0.00143007193261821	0	0	0	0	0	0	0
s__Lactobacillus_gasseri	0	0.00561395361729427	0	0	0	0	0	0	0	0	0.97225150915671	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119914619350606	0.0124206744426222	0	0.0649407414478279	0.00253332879403536	0	0	0.000930749066849	0	0.00363044436639045	0.0830630123878889	0	0	0	0.00329007534272535	0	0	0	0	0.0573300057330006	0.0727299203611372	0.265461436272004	0.00569785905699732	0	0	0	0	0	0	0	0	0	0.0199606167830586	0	0.724116980938241	0	0	0.0809857639239955	0	0	0	0	0.00151334782806525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.122135779942769	0	0	0.0437334811851023	0	0	0	0	0	0	0	0	0	0	0	0.00453999863800041	0	0	0	0	0
s__Lactobacillus_helveticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00918638655432891	0	0	0
s__Lactobacillus_iners	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00196907566665518	0
s__Lactobacillus_johnsonii	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0113799977240005	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24272135959966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_mucosae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.098005178542764	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_oris	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0077322322954637	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00174023736837704	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00498101901025448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_plantarum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149509478900962	0	0	0	0	0	0.000690199260526514	0.000100005430294865	0	0	0	0.00060023216980328	0.0142400512641846	0	0	0	0	0	0	0.00207047662371878	0	0	0	0	0	0	0	0.00191116944760262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0229723959048303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00391191840478571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010669996799001	0	0	0.0085302567607285	0	0
s__Lactobacillus_reuteri	0	0	0	1.06792800015943	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101105490028109	0.00712040087856946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00064001126419825	0	0	0.099491457927566	0.00235324583197604	0	0	0	0	0	0	0	0.000550124548197712	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0292118549527895	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_rhamnosus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0023906901922585	0.00580031495710217	0.0037802128259821	0	0	0	0.00391001407605067	0	0	0	0	0.0147037690762456	0	0	0	0	0	0	0	0.102750010275001	0.00497067800047926	0.00220287425802618	0	0	0.00229085403038253	0	0	0	0	0.00582557041042645	0	0	0	0	0.0333711995357128	0	0	0	0	0.00123002324743938	0.00739918683036858	0	0	0	0	0.0120792801751445	0	0	0	0	0	0	0	0	0.0125661624460635	0	0	0	0	0	0	0	0.116764091809994	0.00425276765906605	0	0	0	0	0.0112048890565784	0	0	0.0784225561532894	0.000189999943000017	0	0	0	0	0
s__Lactobacillus_ruminis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0243994377025033	0	0	0	0	0.0153935309136731	0.0218383814252692	0	0	0	0	0	0	11.5823738497798	0	0	0	3.05951999593039	0	0	0	0	0	0	0	0	0.0184114489810348	0.0147004542440361	0.0163521225055012	0.0190244933637531	0	0	0	0.0128301603770047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.18292560606074	0	0
s__Lactobacillus_sakei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00341274657844633	0	0	0	0	0	0	0.057451315635128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_salivarius	0	0	0	0	0	0	0	0	0	0	0.0205245513277879	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026201548511517	0	0	0.0736612660074963	0.0523628433023913	0.00191010753905445	0.305823364800571	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0232100023210002	0	0	0.0539043502703279	0.000450011385288048	0	0	0	0	0.00880029216970003	0	0.00515116622403312	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.252542628507603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactobacillus_vaginalis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00797700651334313	0	0	0	0	0.0188254349030565	0	0	0	0	0	0	0.0080164516402801	0	0.0387947484772136	0.00221194429903885	0	0	0	0	0	0.00540372776863206	0	0	0	0	0.136185911321536	0	0	0	0	0	0	0	0	0	0	0.00207006396497652	0	0	0	0	0.00257272451526166	0	0	0	0	0.00215476677505979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166821553344692	0	0	0.00541043067028135	0	0	0	0	0	0	0	0	0	0	0	0.00921999723400083	0	0	0	0	0
s__Lactococcus_garvieae	0	0.000723085260188171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
s__Lactococcus_lactis	0	0.0212808009213713	0	0	0	0.00678013628073924	0.00924999722500083	0	0	0.000822032804923295	0	0	0	0	0	0.00215000043000009	0.00391913274628082	0	0.00938469239236687	0	0	0	0	0	0	0	0	0.0251114840887096	0.0261509181194037	0.0010106908071667	0.032409356581245	0.110646008078239	0.0976054951893792	0	0.00523688126197824	0.00236091320122623	0.0153400552241988	0.00965777257536866	0.0252643485973613	0.00504061697151731	0.0156737772502029	0.280988521762892	0.0481343632940069	0.123598452363734	0.0135103093860849	0.0467145546690802	0.00261146695138352	0.000830036355592375	0.00827014555456176	0	0.0106514528581698	0.00680979850540514	0.0668221678160687	0	0.0781491339971541	0	0.0368205601366472	0.00350004830066655	0.00732024303206866	0.0121215906649939	0.00469106205644958	0	0	0	0.0911273232123775	0	0.0506873508945427	0.0228942450054608	0.0403205040063001	0.00894016896919352	0	0	0	0.00124999975000005	0	0.00271658500204496	0.00190984218069399	0	0	0	0.011433355689895	0	0	0.0327120772169033	0	0.0141604007393409	0.00654440309918601	0.00529068355631548	0	0.00802020050501263	0.121779693663616	0	0	0.0160582099579357	0	0	0.0382532094442723	0	0.000841117677169423	0	0.00982049397084673	0.0109466931551616	0	0	0.00427536070664638	0.0182905505455714	0.0833400802105068	0
s__Leptotrichia_unclassified	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00142176526375147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00184244824522826	0	0	0	0	0	0	0	0	0
s__Leptotrichia_wadei	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00282375220192592	0	0	0	0	0	0	0	0	0
s__Leuconostoc_carnosum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00491029019815071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00487012321411732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0211010613833876	0	0	0	0	0	0	0
s__Leuconostoc_citreum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110953037524658	0	0	0	0	0	0	0	0	0	0	0	0	0	0.289456190560426	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00110009229774378	0	0	0	0	0	0	0	0	0.0234107046622103	0	0
s__Leuconostoc_gasicomitatum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00035028018912328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
